car_name,registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs)
2014 Honda Mobilio E i-VTEC,2014,Third Party insurance,Petrol,7.0,120000.0,Second Owner,Manual,,17.3,1497.0,117.3,,3.75
2019 Hyundai i20 Asta Option CVT BSIV,2019,Third Party insurance,Petrol,5.0,30000.0,First Owner,Automatic,,17.4,1197.0,81.86,,7.8
2014 Hyundai Verna 1.4 VTVT,2014,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,17.43,1396.0,105.5,,5.0
2018 Volkswagen Polo GT TSI,2018,Third Party insurance,Petrol,5.0,30000.0,Second Owner,Automatic,,17.21,1197.0,103.5,,7.3
2015 Maruti Ertiga ZDI Plus,2015,Third Party insurance,Diesel,7.0,60000.0,First Owner,Manual,,20.77,1248.0,88.8,,6.7
2022 MG ZS EV Exclusive,2022,Third Party insurance,Electric,5.0,20000.0,First Owner,Automatic,,,0.0,174.33,,24.0
2016 Maruti Ertiga BSIV ZXI Plus,2016,Third Party insurance,Petrol,7.0,60000.0,First Owner,Manual,,17.5,1373.0,91.1,,7.0
2015 Maruti Alto 800 LXI,Apr 2015,Comprehensive,Petrol,5.0,44492.0,First Owner,Manual,,22.05,796.0,47.33,,2.53
2014 Maruti Celerio VXI,May 2014,Comprehensive,Petrol,5.0,24129.0,Second Owner,Manual,,25.24,998.0,65.71,,3.49
2015 Volkswagen Polo GT TSI,Jul 2015,Comprehensive,Petrol,5.0,76275.0,First Owner,Automatic,,17.21,1197.0,103.6,,5.76
2017 Honda City i VTEC CVT VX,Sept 2017,Comprehensive,Petrol,5.0,62176.0,First Owner,Automatic,,18.0,1497.0,117.3,,7.86
2019 Skoda Rapid 1.6 MPI Style BSIV,Nov 2019,Zero Dep,Petrol,5.0,52529.0,First Owner,Manual,,14.3,1598.0,103.2,,7.99
2016 Maruti Baleno 1.2 Delta,Apr 2016,Comprehensive,Petrol,5.0,36624.0,First Owner,Manual,,21.4,1197.0,83.1,,5.1
2014 Honda City i VTEC CVT VX,Jun 2014,Comprehensive,Petrol,5.0,28419.0,Second Owner,Automatic,,18.0,1497.0,117.3,,5.88
2017 Renault Duster Petrol RXS CVT,Apr 2018,Comprehensive,Petrol,5.0,56004.0,First Owner,Automatic,,14.99,1498.0,104.5,,8.5
2019 Hyundai i20 Asta Option CVT,Jan 2019,Third Party insurance,Petrol,5.0,41000.0,First Owner,Automatic,,17.4,1197.0,81.86,,7.65
2018 Honda Amaze V CVT Petrol BSIV,Jun 2018,Zero Dep,Petrol,5.0,39409.0,First Owner,Automatic,,19.0,1199.0,88.76,,7.45
2015 Maruti Celerio VXI AMT,May 2015,Comprehensive,Petrol,5.0,91200.0,First Owner,Automatic,,26.68,998.0,65.71,,3.76
2019 Honda Amaze V CVT Petrol BSIV,Feb 2019,Comprehensive,Petrol,5.0,14878.0,First Owner,Automatic,,19.0,1199.0,88.76,,7.45
2019 Hyundai i20 Petrol Asta Option,2019,Third Party insurance,Petrol,5.0,30000.0,Second Owner,Manual,,18.6,1197.0,81.86,,7.0
2015 Honda Amaze E i-Vtech,2015,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,18.0,1198.0,86.7,,4.0
2017 Maruti Baleno 1.2 Delta,2017,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,21.4,1197.0,83.1,,6.1
2020 MG Hector Plus Sharp DCT,2020,Third Party insurance,Petrol,6.0,30000.0,Second Owner,Automatic,,11.67,1451.0,141.0,,15.0
2011 Hyundai i10 Era,2011,Third Party insurance,Petrol,5.0,30000.0,Second Owner,Manual,,19.81,1086.0,68.05,,1.6
2006 Mahindra Scorpio DX 2.6 Turbo 7 Str,2006,Third Party insurance,Diesel,7.0,110000.0,Second Owner,Manual,,12.7,2609.0,116.6,,4.0
2005 Hyundai Accent GLE,2005,Third Party insurance,Petrol,5.0,80000.0,Third Owner,Manual,,13.2,1495.0,94.0,,50000.0
2020 Maruti Swift VXI,Feb 2020,Zero Dep,Petrol,5.0,16374.0,First Owner,Manual,,21.21,1197.0,81.8,,6.62
2021 Maruti Baleno Zeta CVT,Aug 2021,Comprehensive,Petrol,5.0,9183.0,First Owner,Automatic,,19.56,1197.0,81.8,,8.94
2015 Maruti Baleno 1.2 Zeta,Dec 2015,Comprehensive,Petrol,5.0,71344.0,First Owner,Manual,,21.4,1197.0,83.1,,5.85
2014 Honda City i VTEC SV,Aug 2014,Comprehensive,Petrol,5.0,95106.0,First Owner,Manual,,17.4,1497.0,117.3,,5.1
2017 Maruti Wagon R AMT VXI Plus Option,Aug 2017,Zero Dep,Petrol,5.0,21940.0,First Owner,Automatic,,20.51,998.0,67.0,,4.59
2015 Maruti Celerio VXI AMT,May 2015,Comprehensive,Petrol,5.0,27823.0,First Owner,Automatic,,26.68,998.0,65.71,,4.11
2016 Hyundai i20 Sportz 1.2,May 2016,Third Party,Petrol,5.0,29220.0,Second Owner,Manual,,18.6,1197.0,81.83,,4.94
2013 Maruti Swift ZDi,Mar 2013,Comprehensive,Diesel,5.0,91368.0,First Owner,Manual,,22.9,1248.0,74.0,,4.79
2013 Honda CR-V 2.4 AT,Sept 2013,Third Party insurance,Petrol,5.0,73607.0,Second Owner,Automatic,,10.1,2354.0,152.0,,7.35
2014 Maruti Celerio VXI CNG,Aug 2014,Comprehensive,CNG,5.0,87970.0,Second Owner,Manual,,35.6,998.0,55.92,,3.58
2017 Volkswagen Polo 1.2 MPI Highline,Dec 2017,Comprehensive,Petrol,5.0,54072.0,First Owner,Manual,,16.2,1199.0,74.0,,5.05
2009 Fiat Linea Emotion,2009,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,16.0,1368.0,90.0,,1.4
2019 Honda City i-VTEC ZX,2019,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,17.14,1497.0,117.6,,9.5
2018 Maruti Ertiga VXI AT Petrol,2018,Third Party insurance,Petrol,7.0,70000.0,Third Owner,Automatic,,18.69,1462.0,103.0,,6.45
2023 Maruti Baleno Sigma BSVI,2023,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,22.35,1197.0,88.5,,8.0
2022 MG Astor Style EX BSVI,2022,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,15.43,1498.0,108.49,,11.8
2016 Maruti Vitara Brezza ZDi Plus,2016,Third Party insurance,Diesel,5.0,90000.0,First Owner,Manual,,24.3,1248.0,88.5,,8.0
2010 BMW 3 Series 320d Corporate Edition,2010,Third Party insurance,Diesel,4.0,120000.0,Third Owner,Automatic,,16.07,1995.0,181.0,,4.0
2015 Hyundai Verna 1.6 VTVT,2015,Third Party insurance,Petrol,5.0,90000.0,First Owner,Manual,,17.01,1591.0,121.3,,5.25
2016 Maruti Vitara Brezza VDi,Oct 2016,Comprehensive,Diesel,5.0,98661.0,First Owner,Manual,,24.3,1248.0,88.5,,6.75
2018 Maruti Ciaz 1.4 AT Alpha,Sept 2018,Third Party insurance,Petrol,5.0,43572.0,First Owner,Automatic,,19.12,1373.0,91.1,,8.75
2012 Honda Brio S MT,Apr 2012,Third Party,Petrol,5.0,62731.0,First Owner,Manual,,19.4,1198.0,86.8,,2.75
2013 Honda Amaze S i-Vtech,Aug 2013,Third Party,Petrol,5.0,80183.0,Third Owner,Manual,,18.0,1198.0,86.7,,2.94
2017 Skoda Rapid 1.5 TDI AT Style BSIV,Aug 2017,Third Party insurance,Diesel,5.0,56893.0,First Owner,Automatic,,21.72,1498.0,108.6,,7.46
2020 Maruti Vitara Brezza ZXI Plus,Aug 2020,Third Party insurance,Petrol,5.0,55130.0,First Owner,Manual,,17.03,1462.0,103.26,,8.73
2015 Honda City i VTEC CVT VX,Nov 2015,Third Party insurance,Petrol,5.0,71105.0,First Owner,Automatic,,18.0,1497.0,117.3,,6.2
2019 Hyundai Creta 1.6 SX Automatic,Mar 2019,Comprehensive,Petrol,5.0,24000.0,Second Owner,Automatic,,14.8,1591.0,121.3,,12.75
2017 Renault KWID RXL,Aug 2017,Third Party insurance,Petrol,5.0,8855.0,First Owner,Manual,,25.17,799.0,53.3,,3.65
2020 Tata Tiago XZA AMT,2020,Third Party insurance,Petrol,5.0,20000.0,First Owner,Automatic,,20.09,1199.0,84.82,,6.6
2013 Skoda Superb Elegance 1.8 TSI AT,2013,Third Party insurance,Petrol,5.0,30000.0,Second Owner,Automatic,,13.7,1798.0,157.75,,6.95
2009 Mahindra Renault Logan 1.4 GLE Petrol,2009,Third Party insurance,Petrol,5.0,110000.0,Second Owner,Manual,,15.7,1390.0,75.0,,1.5
2005 Maruti Swift 1.2 VXi BSII,2005,Third Party insurance,Petrol,5.0,60000.0,Second Owner,Manual,,16.1,1197.0,85.0,,1.4
2010 Chevrolet Spark 1.0 E,2010,Third Party insurance,Petrol,5.0,60000.0,Second Owner,Manual,,16.0,995.0,63.0,,80000.0
2012 BMW X3 xDrive20d,2012,Third Party insurance,Diesel,5.0,80000.0,Third Owner,Automatic,,16.09,1995.0,184.0,,13.0
2021 MG Hector Plus Sharp Diesel MT,2021,Third Party insurance,Diesel,6.0,50000.0,Second Owner,Manual,,16.65,1956.0,167.67,,20.0
2020 Maruti Wagon R LXI Opt,2020,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,21.79,998.0,67.05,,5.3
2013 Maruti Wagon R VXI BS IV,May 2013,Third Party insurance,Petrol,5.0,50244.0,First Owner,Manual,,18.9,998.0,67.1,,2.96
2012 Maruti Swift Dzire 1.2 ZXi BSIV,May 2012,Third Party insurance,Petrol,5.0,42175.0,Second Owner,Manual,,17.5,1197.0,85.8,,3.21
2018 Hyundai Creta 1.6 VTVT SX Plus Dual Tone,May 2018,Third Party insurance,Petrol,5.0,44967.0,First Owner,Manual,,15.29,1591.0,121.3,,10.95
2014 Renault Duster 85PS Diesel RxL,May 2014,Third Party insurance,Diesel,5.0,72574.0,First Owner,Manual,,20.45,1461.0,83.8,,5.65
2018 Skoda Kodiaq 2.0 TDI Style,May 2018,Comprehensive,Diesel,7.0,51089.0,First Owner,Automatic,,16.25,1968.0,148.0,,28.75
2018 Mahindra Marazzo M2 BSIV,Dec 2018,Third Party insurance,Diesel,7.0,29760.0,First Owner,Manual,,17.3,1497.0,121.0,,8.95
2019 Jeep Compass 2.0 Limited Plus BSIV,Feb 2019,Comprehensive,Diesel,5.0,33137.0,First Owner,Manual,,17.1,1956.0,170.63,,18.55
2013 Nissan Terrano XL 85 PS,Nov 2013,Third Party insurance,Diesel,5.0,88029.0,First Owner,Manual,,20.45,1461.0,83.8,,4.75
2021 Renault KWID 1.0 RXT AMT Opt,Nov 2021,Zero Dep,Petrol,5.0,21575.0,First Owner,Automatic,,22.0,999.0,67.0,,4.94
2021 Hyundai Verna SX Opt Diesel,Jul 2021,Comprehensive,Diesel,5.0,48612.0,First Owner,Manual,,25.0,1493.0,113.45,,14.25
2015 Maruti Swift VXI,Apr 2015,Comprehensive,Petrol,5.0,43563.0,First Owner,Manual,,22.38,1197.0,88.5,,4.54
2014 Honda Brio S MT,2014,Third Party insurance,Petrol,5.0,50000.0,First Owner,Manual,,19.4,1198.0,86.8,,3.25
2006 Maruti Swift 1.3 VXI ABS,2006,Third Party insurance,Petrol,5.0,40000.0,Third Owner,Manual,,16.1,1298.0,88.2,,1.0
2014 Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014,Third Party insurance,Diesel,8.0,110000.0,First Owner,Manual,,12.05,2179.0,120.0,,4.85
2017 Toyota Corolla Altis 1.8 G,2017,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,14.28,1798.0,138.03,,12.25
2015 Chevrolet Enjoy 1.4 LS 7,2015,Third Party insurance,Petrol,7.0,150000.0,First Owner,Manual,,13.7,1399.0,98.79,,1.7
2016 Maruti Celerio VXI,2016,Third Party insurance,Petrol,5.0,90000.0,Second Owner,Manual,,23.1,998.0,67.04,,3.65
2013 Skoda Superb Elegance 1.8 TSI AT,2013,Third Party insurance,Petrol,5.0,30000.0,Second Owner,Automatic,,13.7,1798.0,157.75,,6.95
2016 Renault KWID 1.0 RXT,2016,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,23.01,999.0,67.0,,2.25
2019 Maruti Vitara Brezza VDi AMT,Aug 2019,Comprehensive,Diesel,5.0,54000.0,First Owner,Automatic,,24.3,1248.0,88.5,,9.25
2015 Maruti Swift VXI,Jan 2015,Third Party insurance,Petrol,5.0,78958.0,First Owner,Manual,,22.38,1197.0,88.5,,4.06
2021 Maruti Ciaz Alpha BSVI,Mar 2021,Third Party,Petrol,5.0,4756.0,First Owner,Manual,,20.65,1462.0,103.25,,9.29
2014 Datsun GO A,Sept 2014,Third Party,Petrol,5.0,18499.0,First Owner,Manual,,20.63,1198.0,67.06,,2.45
2018 Hyundai Creta 1.6 SX Automatic,Jul 2018,1,Petrol,5.0,28000.0,First Owner,Automatic,,14.8,1591.0,121.3,,12.9
2015 Honda CR-V 2.4L 4WD AT,Oct 2015,Third Party insurance,Petrol,5.0,74008.0,First Owner,Automatic,,12.0,2354.0,187.4,,10.75
2017 Hyundai Creta 1.6 VTVT SX Plus Dual Tone,Jan 2018,,Petrol,5.0,32000.0,First Owner,Manual,,15.29,1591.0,121.3,,10.9
2015 Honda City i VTEC CVT VX,Feb 2015,,Petrol,5.0,66000.0,First Owner,Automatic,,18.0,1497.0,117.3,,7.11
2018 Hyundai Creta 1.6 SX Automatic,Dec 2018,,Petrol,5.0,58000.0,First Owner,Automatic,,14.8,1591.0,121.3,,12.51
2015 Skoda Octavia Elegance 2.0 TDI AT,Jun 2015,1,Diesel,5.0,70000.0,First Owner,Automatic,,19.3,1968.0,141.0,,11.25
2019 Renault KWID Climber 1.0 AMT,Jan 2020,Third Party insurance,Petrol,5.0,32000.0,First Owner,Automatic,,24.04,999.0,67.0,,4.91
2011 BMW 3 Series 320i,2011,Third Party insurance,Petrol,5.0,60000.0,Second Owner,Automatic,,12.05,1995.0,154.0,,3.0
2016 Hyundai Creta 1.6 CRDi AT SX Plus,2016,Third Party insurance,Diesel,5.0,150000.0,Second Owner,Automatic,,17.01,1582.0,126.2,,9.5
2011 Tata Manza Aura Quadrajet BS IV,2011,Third Party insurance,Diesel,5.0,100000.0,First Owner,Manual,,21.12,1248.0,88.8,,1.73
2015 Honda City i VTEC V,2015,Third Party insurance,Petrol,5.0,90000.0,Third Owner,Manual,,17.4,1497.0,117.3,,5.25
2016 Maruti SX4 S Cross DDiS 200 Alpha,2016,Third Party insurance,Diesel,5.0,120000.0,First Owner,Manual,,23.65,1248.0,88.5,,6.0
2009 Skoda Fabia 1.2 MPI Active,2009,Third Party insurance,Petrol,5.0,110000.0,Second Owner,Manual,,14.7,1198.0,705400.0,,1.4
2020 Honda Civic ZX,Feb 2020,Comprehensive,Petrol,5.0,30097.0,First Owner,Automatic,,16.5,1799.0,139.46,,17.15
2021 Volkswagen Vento 1.0 TSI Highline Plus AT,Apr 2021,Comprehensive,Petrol,5.0,18837.0,First Owner,Automatic,,16.35,999.0,108.62,,12.09
2018 Maruti Ciaz 1.4 AT Zeta,Jun 2018,Comprehensive,Petrol,5.0,92149.0,First Owner,Automatic,,19.12,1373.0,91.1,,7.26
2021 Tata Harrier XZA Plus AT BSVI,Jul 2021,Third Party,Diesel,5.0,16000.0,First Owner,Automatic,,14.6,1956.0,167.67,,21.75
2018 Maruti Vitara Brezza ZDi AMT,Sept 2018,Comprehensive,Diesel,5.0,48066.0,First Owner,Automatic,,24.3,1248.0,88.5,,9.95
2014 Datsun GO T BSIV,Apr 2014,Comprehensive,Petrol,5.0,44760.0,First Owner,Manual,,20.63,1198.0,67.0,,2.65
2013 Honda Amaze VX i-Vtech,2013,Third Party insurance,Petrol,5.0,70000.0,Second Owner,Manual,,18.0,1198.0,86.7,,3.5
2006 Honda City VTEC,2006,Third Party insurance,Petrol,5.0,90000.0,Fourth & Above Owner,Manual,,16.9,1497.0,100.0,,1.2
2019 Hyundai i20 Petrol Asta Option,2019,Third Party insurance,Petrol,5.0,30000.0,Second Owner,Manual,,18.6,1197.0,81.86,,7.0
2012 Maruti Swift Dzire 1.2 Vxi BSIV,2012,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,17.5,1197.0,85.8,,3.0
2004 Maruti Versa DX2 8-SEATER BSIII TWIN A/C,2004,Third Party insurance,Petrol,8.0,150000.0,Fourth & Above Owner,Manual,,11.3,1298.0,83.1,,1.4
2019 Maruti Ertiga ZXI Plus Petrol,2019,Third Party insurance,Petrol,7.0,60000.0,First Owner,Manual,,19.34,1462.0,103.0,,11.0
2011 Maruti Wagon R LXI BS IV,2011,Third Party insurance,Petrol,5.0,100000.0,Second Owner,Manual,,18.9,998.0,67.1,,1.75
2008 Maruti Alto LXi,2008,Third Party insurance,Petrol,5.0,60000.0,Second Owner,Manual,,19.7,796.0,46.3,,1.0
2004 Maruti Wagon R LXI,2004,Third Party insurance,Petrol,5.0,70000.0,Fourth & Above Owner,Manual,,18.9,998.0,67.1,,50000.0
2021 Maruti Eeco CNG 5 Seater AC,2021,Third Party insurance,CNG,5.0,20000.0,Second Owner,Manual,,20.88,1196.0,61.68,,6.25
2015 Mercedes-Benz S-Class S 350 CDI,2015,Third Party insurance,Diesel,5.0,60000.0,Second Owner,Automatic,,13.5,2987.0,254.79,,48.0
2014 BMW 3 Series 320d Sport Line,2014,Third Party insurance,Diesel,5.0,90000.0,Fourth & Above Owner,Automatic,,18.88,1995.0,184.0,,10.0
2015 Honda City i VTEC CVT SV,2015,Third Party insurance,Petrol,5.0,20000.0,First Owner,Automatic,,18.0,1497.0,117.3,,7.25
2011 Volkswagen Vento Petrol Comfortline,2011,Third Party insurance,Petrol,5.0,120000.0,Second Owner,Manual,,15.04,1598.0,103.6,,3.25
2012 Chevrolet Beat LT,2012,Third Party insurance,Petrol,5.0,20000.0,Second Owner,Manual,,18.6,1199.0,79.4,,2.5
2006 Hyundai Santro Xing XO,2006,Third Party insurance,Petrol,5.0,150000.0,Fourth & Above Owner,Manual,,17.0,1086.0,,,1.0
2021 Kia Sonet HTK Plus BSVI,2021,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,18.4,1197.0,81.86,,9.0
2018 Maruti Swift Dzire VDI,2018,Third Party insurance,Diesel,5.0,90000.0,First Owner,Manual,,28.4,1248.0,74.02,,6.0
2017 Hyundai Creta 1.6 VTVT E Plus,2017,Third Party insurance,Petrol,5.0,90000.0,First Owner,Manual,,15.29,1591.0,121.3,,9.0
2012 Hyundai i10 Sportz,2012,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,20.36,1197.0,78.9,,2.75
2016 Mercedes-Benz S-Class S 350 CDI,2016,Third Party insurance,Diesel,5.0,50000.0,First Owner,Automatic,,13.5,2987.0,254.79,,59.0
2010 Fiat Linea Emotion,2010,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,16.0,1368.0,90.0,,1.3
2017 Hyundai Xcent 1.1 CRDi SX,2017,Third Party insurance,Diesel,5.0,120000.0,First Owner,Manual,,24.4,1120.0,71.0,,4.75
2017 Maruti Ciaz VXi Option,2017,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,20.73,1373.0,91.1,,5.0
2020 Honda Amaze V Petrol,2020,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,18.6,1199.0,88.76,,7.37
2014 Jaguar XF 2.2 Litre Luxury,2014,Third Party insurance,Diesel,5.0,80000.0,First Owner,Automatic,,16.36,2179.0,187.7,,15.0
2014 Hyundai Xcent 1.2 Kappa Base,2014,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,19.1,1197.0,82.0,,3.5
2014 Ford Ecosport 1.5 Ti VCT AT Titanium,2014,Third Party insurance,Petrol,5.0,40000.0,First Owner,Automatic,,16.5,1499.0,110.0,,4.0
2013 Hyundai Verna 1.6 SX VTVT (O),2013,Third Party insurance,Petrol,5.0,40000.0,Second Owner,Manual,,17.1,1591.0,121.3,,4.15
2021 Mahindra Bolero Neo N8 BSVI,2021,Third Party insurance,Diesel,7.0,20000.0,First Owner,Manual,,17.29,1493.0,100.0,,11.5
2014 Maruti Wagon R LXI CNG,2014,Third Party insurance,CNG,5.0,30000.0,First Owner,Manual,,26.6,998.0,58.16,,3.0
2014 Maruti Wagon R LXI CNG,2014,Third Party insurance,CNG,5.0,60000.0,First Owner,Manual,,26.6,998.0,58.16,,3.0
2010 Honda New Accord 2.4 A/T,2010,Third Party insurance,Petrol,5.0,100000.0,Second Owner,Automatic,,11.7,2354.0,177.6,,3.2
2012 Volkswagen Passat Diesel Highline 2.0 TDI,2012,Third Party insurance,Diesel,5.0,90000.0,Second Owner,Automatic,,18.33,1968.0,167.7,,7.75
2012 Chevrolet Aveo U-VA 1.2,2012,Third Party insurance,Petrol,5.0,100000.0,First Owner,Manual,,14.7,1150.0,76.0,,1.6
2014 Jaguar XF 2.2 Litre Luxury,2014,Third Party insurance,Diesel,5.0,70000.0,First Owner,Automatic,,16.36,2179.0,187.7,,18.0
2018 Toyota Fortuner 2.8 2WD MT BSIV,2018,Third Party insurance,Diesel,7.0,80000.0,First Owner,Manual,,14.24,2755.0,174.5,,29.0
2017 Hyundai Creta 1.6 CRDi Anniversary Edition,2017,Third Party insurance,Diesel,5.0,80000.0,First Owner,Manual,,19.67,1582.0,126.2,,10.5
2015 Honda Mobilio RS i-DTEC,2015,Third Party insurance,Diesel,7.0,150000.0,Second Owner,Manual,,24.5,1498.0,98.6,,5.5
2021 Mahindra XUV500 W11 Option AT,2021,Third Party insurance,Diesel,7.0,30000.0,First Owner,Automatic,,15.1,2179.0,152.87,,18.25
2016 Honda Jazz 1.2 VX i VTEC,2016,Third Party insurance,Petrol,5.0,60000.0,Second Owner,Manual,,18.7,1199.0,88.7,,4.5
2014 Hyundai Verna 1.6 VTVT EX AT,2014,Third Party insurance,Petrol,5.0,80000.0,Third Owner,Automatic,,17.01,1591.0,121.4,,3.5
2012 Mahindra Xylo D4 BSIII,2012,Third Party insurance,Diesel,8.0,80000.0,Second Owner,Manual,,14.0,2498.0,1123800.0,,3.25
2012 Mahindra Xylo D4 BSIII,2012,Third Party insurance,Diesel,8.0,80000.0,Second Owner,Manual,,14.0,2498.0,1123800.0,,3.25
2022 MG Astor Style EX BSVI,2022,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,15.43,1498.0,108.49,,12.2
2017 Tata Tiago 1.05 Revotorq XT Option,2017,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Manual,,27.28,1047.0,69.0,,4.5
2012 Volkswagen Vento Petrol Highline,2012,Third Party insurance,Petrol,5.0,30000.0,Second Owner,Manual,,15.04,1598.0,103.6,,3.0
2022 Skoda Slavia 1.0 TSI Style AT BSVI,2022,Third Party insurance,Petrol,5.0,20000.0,First Owner,Automatic,,18.07,999.0,113.98,,16.0
2015 Nissan Micra Active XV Petrol,2015,Third Party insurance,Petrol,5.0,70000.0,Third Owner,Manual,,19.49,1198.0,67.04,,2.65
2013 Honda Amaze EX i-Dtech,2013,Third Party insurance,Diesel,5.0,150000.0,First Owner,Manual,,25.8,1498.0,98.6,,2.7
2013 Honda Amaze EX i-Dtech,2013,Third Party insurance,Diesel,5.0,150000.0,First Owner,Manual,,25.8,1498.0,98.6,,2.7
2015 Mahindra XUV500 W8 2WD,2015,Third Party insurance,Diesel,7.0,110000.0,Second Owner,Manual,,16.0,2179.0,140.0,,6.0
2016 Maruti Wagon R VXI BS IV,2016,Third Party insurance,Petrol,5.0,30000.0,Second Owner,Manual,,20.51,998.0,67.04,,2.95
2012 Ford Figo Diesel ZXI,2012,Third Party insurance,Diesel,5.0,80000.0,First Owner,Manual,,20.0,1399.0,68.0,,1.8
2015 Hyundai i20 Active 1.4 SX Dual Tone,2015,Third Party insurance,Diesel,5.0,120000.0,First Owner,Manual,,21.19,1396.0,88.73,,5.5
2008 Hyundai Santro Xing GLS,2008,Third Party insurance,Petrol,5.0,110000.0,Fourth & Above Owner,Manual,,17.92,1086.0,62.1,,60000.0
2019 Honda City i-VTEC CVT V,2019,Third Party insurance,Petrol,5.0,20000.0,First Owner,Automatic,,18.0,1497.0,117.6,,9.0
2012 Maruti Wagon R LXI CNG,2012,Third Party insurance,CNG,5.0,100000.0,Second Owner,Manual,,26.2,998.0,58.2,,2.0
2009 Honda Civic 1.8 V AT,2009,Third Party insurance,Petrol,5.0,80000.0,Second Owner,Automatic,,12.9,1799.0,130.0,,3.0
2018 Renault KWID 1.0 RXT Optional AT 2016-2019,2018,Third Party insurance,Petrol,5.0,50000.0,First Owner,Automatic,,23.01,999.0,67.0,,3.0
2012 Mitsubishi Pajero Sport 4X4,2012,Third Party insurance,Diesel,7.0,120000.0,First Owner,Manual,,13.5,2477.0,175.56,,7.0
2012 Maruti Ertiga ZXI,2012,Third Party insurance,Petrol,7.0,40000.0,Second Owner,Manual,,16.02,1373.0,93.7,,5.45
2012 Maruti Ertiga ZXI,2012,Third Party insurance,Petrol,7.0,40000.0,Second Owner,Manual,,16.02,1373.0,93.7,,5.45
2017 Maruti Wagon R AMT VXI Option,2017,Third Party insurance,Petrol,5.0,70000.0,Second Owner,Automatic,,20.51,998.0,67.0,,2.8
2020 Maruti Eeco 7 Seater STD 2020-2022,2020,Third Party insurance,Petrol,7.0,30000.0,First Owner,Manual,,16.11,1196.0,72.41,,4.1
2009 Chevrolet Spark 1.0 LT,2009,Third Party insurance,Petrol,5.0,100000.0,First Owner,Manual,,18.0,995.0,62.0,,75000.0
2016 Volkswagen Polo 1.2 MPI Highline,2016,Third Party insurance,Petrol,5.0,30000.0,Third Owner,Manual,,16.2,1199.0,74.0,,5.0
2017 Chevrolet Cruze LTZ,2017,Third Party insurance,Diesel,5.0,50000.0,First Owner,Manual,,17.9,1998.0,163.7,,9.0
2010 Tata Manza Aqua Quadrajet,2010,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Manual,,18.8,1248.0,90.0,,1.25
2020 Maruti Ertiga VXI,2020,Third Party insurance,Petrol,7.0,50000.0,First Owner,Manual,,19.01,1462.0,103.26,,10.1
2015 Maruti Wagon R LXI CNG,2015,Third Party insurance,CNG,5.0,150000.0,First Owner,Manual,,26.6,998.0,58.16,,1.9
2011 Maruti Zen Estilo VXI BSIV,2011,Third Party insurance,Petrol,5.0,20000.0,Third Owner,Manual,,19.0,998.0,67.1,,1.75
2016 Hyundai i20 Active 1.4 S,2016,Third Party insurance,Diesel,5.0,40000.0,First Owner,Manual,,21.19,1396.0,88.73,,7.0
2009 Maruti Wagon R VXI BS IV with ABS,2009,Third Party insurance,Petrol,5.0,100000.0,Second Owner,Manual,,18.9,998.0,67.1,,1.2
2018 Tata Tigor 1.2 Revotron XZ Option,2018,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,20.3,1199.0,84.0,,5.0
2016 Maruti Baleno 1.2 Alpha,2016,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,21.4,1197.0,83.1,,5.5
2020 Jeep Compass 1.4 Limited Plus,2020,Third Party insurance,Petrol,5.0,40000.0,First Owner,Automatic,,14.1,1368.0,160.77,,17.5
2018 BMW 3 Series GT Luxury Line,2018,Third Party insurance,Diesel,5.0,50000.0,Second Owner,Automatic,,21.76,1995.0,188.0,,32.0
2016 Renault Duster 110PS Diesel RxL,2016,Third Party insurance,Diesel,5.0,10000.0,First Owner,Manual,,19.6,1461.0,108.45,,10.0
2019 Mahindra Marazzo M2 8Str BSIV,2019,Third Party insurance,Diesel,8.0,150000.0,First Owner,Manual,,17.3,1497.0,121.0,,6.15
